	364527_569-LP3-16S-0569	364527_573-LP3-16S-0573	364527_575-LP3-16S-0575	364528_345-LP3-16S-0921	364528_349-LP3-16S-0925	364528_361-LP3-16S-0937
364527_569-LP3-16S-0569	0.0	0.7563900284001263	0.6650463985859478	0.9177555726364335	0.9448770491803279	0.9041969187179033
364527_573-LP3-16S-0573	0.7563900284001263	0.0	0.6943827356394795	0.8602357984994641	0.8730817837154721	0.8333600384553758
364527_575-LP3-16S-0575	0.6650463985859478	0.6943827356394795	0.0	0.8308960382876894	0.8988206083178151	0.869557490669984
364528_345-LP3-16S-0921	0.9177555726364335	0.8602357984994641	0.8308960382876894	0.0	0.806693489392831	0.8136762860727729
364528_349-LP3-16S-0925	0.9448770491803279	0.8730817837154721	0.8988206083178151	0.806693489392831	0.0	0.8203168426903835
364528_361-LP3-16S-0937	0.9041969187179033	0.8333600384553758	0.869557490669984	0.8136762860727729	0.8203168426903835	0.0
