	364528_156-LP3-16S-0732	364528_188-LP3-16S-0764	364528_189-LP3-16S-0765	364528_369-LP3-16S-0945	364528_370-LP3-16S-0946	364528_371-LP3-16S-0947	364528_376-LP3-16S-0952
364528_156-LP3-16S-0732	0.0	0.875	0.9056603773584906	0.8958333333333334	0.9019607843137255	0.9069767441860465	0.8863636363636364
364528_188-LP3-16S-0764	0.875	0.0	0.8333333333333334	0.8461538461538461	0.9	0.8	0.8181818181818182
364528_189-LP3-16S-0765	0.9056603773584906	0.8333333333333334	0.0	0.868421052631579	0.8780487804878049	0.84375	0.8181818181818182
364528_369-LP3-16S-0945	0.8958333333333334	0.8461538461538461	0.868421052631579	0.0	0.7941176470588235	0.72	0.7857142857142857
364528_370-LP3-16S-0946	0.9019607843137255	0.9	0.8780487804878049	0.7941176470588235	0.0	0.7931034482758621	0.8787878787878788
364528_371-LP3-16S-0947	0.9069767441860465	0.8	0.84375	0.72	0.7931034482758621	0.0	0.782608695652174
364528_376-LP3-16S-0952	0.8863636363636364	0.8181818181818182	0.8181818181818182	0.7857142857142857	0.8787878787878788	0.782608695652174	0.0
