	364527_567-LP3-16S-0567	364527_570-LP3-16S-0570	364527_571-LP3-16S-0571	364527_572-LP3-16S-0572	364528_348-LP3-16S-0924	364528_355-LP3-16S-0931	364528_360-LP3-16S-0936
364527_567-LP3-16S-0567	0.0	0.8206185567010309	0.5773195876288659	0.5841784989858012	0.6303930968360498	0.7140948563794255	0.8414096916299559
364527_570-LP3-16S-0570	0.8206185567010309	0.0	0.8896195396899953	0.8986580286904211	0.8210558624923265	0.8189200162403573	0.7581192438196801
364527_571-LP3-16S-0571	0.5773195876288659	0.8896195396899953	0.0	0.16326530612244897	0.7898513582778063	0.5976447497546614	0.731535756154748
364527_572-LP3-16S-0572	0.5841784989858012	0.8986580286904211	0.16326530612244897	0.0	0.7915607524148449	0.6038647342995169	0.7593220338983051
364528_348-LP3-16S-0924	0.6303930968360498	0.8210558624923265	0.7898513582778063	0.7915607524148449	0.0	0.6760820045558087	0.7946302402260952
364528_355-LP3-16S-0931	0.7140948563794255	0.8189200162403573	0.5976447497546614	0.6038647342995169	0.6760820045558087	0.0	0.6564822460776218
364528_360-LP3-16S-0936	0.8414096916299559	0.7581192438196801	0.731535756154748	0.7593220338983051	0.7946302402260952	0.6564822460776218	0.0
