id	SAMPLE_NAME	Bacterial conc. (ng/uL)	Collection_ID	sample_type	Plot_ID	COLLECTION_DATE	Replicate	Time_point	Year	Year_Cat	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Coordinates	Latitude	Longitude	Quadrant	Cluster	Plot_PCA_kMeans_Cluster	washed
364527_176-LP3-16S-0176	Lavaux_2021-09-30_must_Plot13_Row1/Vine10_ID94	8.1	Harvest_2021	must	Lavaux_Plot_13	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364527_032-LP3-16S-0032	Lavaux_2021-09-30_must_Plot13_Row1/Vine30_ID95	2.8	Harvest_2021	must	Lavaux_Plot_13	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364527_049-LP3-16S-0049	Lavaux_2021-09-30_must_Plot13_Row2/Vine20_ID96	5.1	Harvest_2021	must	Lavaux_Plot_13	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364527_079-LP3-16S-0079	Lavaux_2021-09-30_must_Plot13_Row3/Vine10_ID97	9.5	Harvest_2021	must	Lavaux_Plot_13	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364527_175-LP3-16S-0175	Lavaux_2021-09-30_must_Plot13_Row3/Vine30_ID98	8.4	Harvest_2021	must	Lavaux_Plot_13	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364527_282-LP3-16S-0282	Lavaux_2021-09-30_must_Plot13_Row4/Vine20_ID99	14.2	Harvest_2021	must	Lavaux_Plot_13	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364527_142-LP3-16S-0142	Lavaux_2021-09-30_must_Plot13_Row5/Vine10_ID100	1.8	Harvest_2021	must	Lavaux_Plot_13	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364527_241-LP3-16S-0241	Lavaux_2021-09-30_must_Plot13_Row5/Vine31_ID101	3.8	Harvest_2021	must	Lavaux_Plot_13	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364527_130-LP3-16S-0130	Lavaux_2021-09-30_must_Plot13_Row6/Vine20_ID102	1.9	Harvest_2021	must	Lavaux_Plot_13	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364527_060-LP3-16S-0060	Lavaux_2021-09-30_must_Plot14_Row2/Vine4_ID103	6.4	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364528_320-LP3-16S-0896	Lavaux_2021-09-30_must_Plot14_Row4/Vine4_ID104	3.9	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_122-LP3-16S-0122	Lavaux_2021-09-30_must_Plot14_Row5/Vine8_ID105	1.7	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_120-LP3-16S-0120	Lavaux_2021-09-30_must_Plot14_Row6/Vine4_ID106	1.9	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_186-LP3-16S-0186	Lavaux_2021-09-30_must_Plot14_Row6/Vine12_ID107	6.4	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_052-LP3-16S-0052	Lavaux_2021-09-30_must_Plot14_Row7/Vine8_ID108	3.0	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_036-LP3-16S-0036	Lavaux_2021-09-30_must_Plot14_Row8/Vine4_ID109	6.5	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_151-LP3-16S-0151	Lavaux_2021-09-30_must_Plot14_Row9/Vine10_ID110	2.2	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_101-LP3-16S-0101	Lavaux_2021-09-30_must_Plot14_Row10/Vine4_ID111	4.5	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_158-LP3-16S-0158	Lavaux_2021-09-30_must_Plot14_Row11/Vine8_ID112	3.3	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_070-LP3-16S-0070	Lavaux_2021-09-30_must_Plot14_Row12/Vine4_ID113	1.6	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_116-LP3-16S-0116	Lavaux_2021-09-30_must_Plot14_Row13/Vine10_ID114	2.0	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_065-LP3-16S-0065	Lavaux_2021-09-30_must_Plot14_Row14/Vine4_ID115	1.6	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_129-LP3-16S-0129	Lavaux_2021-09-30_must_Plot14_Row15/Vine9_ID116	1.9	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_168-LP3-16S-0168	Lavaux_2021-09-30_must_Plot14_Row16/Vine4_ID117	6.5	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_189-LP3-16S-0189	Lavaux_2021-09-30_must_Plot14_Row17/Vine10_ID118	6.7	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_167-LP3-16S-0167	Lavaux_2021-09-30_must_Plot14_Row18/Vine4_ID119	1.4	Harvest_2021	must	Lavaux_Plot_14	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364527_051-LP3-16S-0051	Lavaux_2021-09-30_must_Plot15_Row2/Vine11_ID120	3.1	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_125-LP3-16S-0125	Lavaux_2021-09-30_must_Plot15_Row3/Vine20_ID121a	1.8	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_002-LP3-16S-0002	Lavaux_2021-09-30_must_Plot15_Row3/Vine20_ID121b	4.5	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_006-LP3-16S-0006	Lavaux_2021-09-30_must_Plot15_Row3/Vine20_ID121c	5.1	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_095-LP3-16S-0095	Lavaux_2021-09-30_must_Plot15_Row4/Vine10_ID122	6.3	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_178-LP3-16S-0178	Lavaux_2021-09-30_must_Plot15_Row4/Vine30_ID123	3.3	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_024-LP3-16S-0024	Lavaux_2021-09-30_must_Plot15_Row5/Vine20_ID124	2.8	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_185-LP3-16S-0185	Lavaux_2021-09-30_must_Plot15_Row6/Vine10_ID126	6.4	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_148-LP3-16S-0148	Lavaux_2021-09-30_must_Plot15_Row6/Vine30_ID127	2.3	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_103-LP3-16S-0103	Lavaux_2021-09-30_must_Plot15_Row7/Vine20_ID128a	4.7	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_124-LP3-16S-0124	Lavaux_2021-09-30_must_Plot15_Row7/Vine20_ID128b	1.7	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_146-LP3-16S-0146	Lavaux_2021-09-30_must_Plot15_Row7/Vine39_ID129a	3.0	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_016-LP3-16S-0016	Lavaux_2021-09-30_must_Plot15_Row7/Vine39_ID129b	2.6	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_043-LP3-16S-0043	Lavaux_2021-09-30_must_Plot15_Row7/Vine39_ID129c	2.2	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_128-LP3-16S-0128	Lavaux_2021-09-30_must_Plot15_Row8/Vine10_ID130	3.2	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_143-LP3-16S-0143	Lavaux_2021-09-30_must_Plot15_Row8/Vine29_ID131a	1.7	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_029-LP3-16S-0029	Lavaux_2021-09-30_must_Plot15_Row8/Vine29_ID131c	1.6	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_115-LP3-16S-0115	Lavaux_2021-09-30_must_Plot15_Row9/Vine20_ID132	2.3	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_088-LP3-16S-0088	Lavaux_2021-09-30_must_Plot15_Row10/Vine10_ID133	5.9	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_093-LP3-16S-0093	Lavaux_2021-09-30_must_Plot15_Row10/Vine30_ID134	6.7	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_015-LP3-16S-0015	Lavaux_2021-09-30_must_Plot15_Row11/Vine20_ID135	3.3	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_192-LP3-16S-0192	Lavaux_2021-09-30_must_Plot15_Row11/Vine38_ID136	6.2	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_025-LP3-16S-0025	Lavaux_2021-09-30_must_Plot15_Row12/Vine9_ID137	3.9	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_046-LP3-16S-0046	Lavaux_2021-09-30_must_Plot15_Row12/Vine30_ID138	2.0	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_022-LP3-16S-0022	Lavaux_2021-09-30_must_Plot15_Row13/Vine20_ID139	3.0	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_074-LP3-16S-0074	Lavaux_2021-09-30_must_Plot15_Row13/Vine39_ID140	6.2	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_119-LP3-16S-0119	Lavaux_2021-09-30_must_Plot15_Row14/Vine10_ID141	2.1	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_056-LP3-16S-0056	Lavaux_2021-09-30_must_Plot15_Row14/Vine31_ID142	2.7	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_098-LP3-16S-0098	Lavaux_2021-09-30_must_Plot15_Row15/Vine20_ID143	5.7	Harvest_2021	must	Lavaux_Plot_15	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364527_121-LP3-16S-0121	Lavaux_2021-09-30_must_Plot17_Row2/Vine5_ID144	3.3	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364527_281-LP3-16S-0281	Lavaux_2021-09-30_must_Plot17_Row3/Vine10_ID145	13.4	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364527_265-LP3-16S-0265	Lavaux_2021-09-30_must_Plot17_Row3/Vine15_ID146	11.5	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364527_087-LP3-16S-0087	Lavaux_2021-09-30_must_Plot17_Row3/Vine25_ID147	6.5	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364527_234-LP3-16S-0234	Lavaux_2021-09-30_must_Plot17_Row4/Vine5_ID148	1.9	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364527_105-LP3-16S-0105	Lavaux_2021-09-30_must_Plot17_Row4/Vine15_ID149	5.9	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364527_274-LP3-16S-0274	Lavaux_2021-09-30_must_Plot17_Row4/Vine25_ID150	5.8	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364527_031-LP3-16S-0031	Lavaux_2021-09-30_must_Plot17_Row4/Vine35_ID151	2.1	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364527_203-LP3-16S-0203	Lavaux_2021-09-30_must_Plot17_Row5/Vine10_ID152	2.3	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364527_170-LP3-16S-0170	Lavaux_2021-09-30_must_Plot17_Row5/Vine20_ID153	7.2	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364527_184-LP3-16S-0184	Lavaux_2021-09-30_must_Plot17_Row5/Vine40_ID155	5.0	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364527_201-LP3-16S-0201	Lavaux_2021-09-30_must_Plot17_Row5/Vine45_ID156	7.9	Harvest_2021	must	Lavaux_Plot_17	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
