SAMPLE_NAME,Frequency
Lavaux_2022-08-10_soil_Plot9,98.0
Valais_28,98.0
Lavaux_2021-09-30_must_Plot9_Row4/Vine30_ID41,97.0
Valais_88,96.0
DO NOT USE (DUPLICATE),96.0
Lavaux_2023-09-20_must_Plot19_RepD,96.0
Lavaux_2021-09-30_must_Plot17_Row16/Vine10_ID177,96.0
DNA41_negCtrl_1,95.0
MV_Post-MLF_Plot19_2023-12-11,95.0
Lavaux_2021-09-30_must_Plot15_Row7/Vine39_ID129b,95.0
Lavaux_2021-08-31_leaf_Plot15,94.0
DO NOT USE (DUPLICATE),94.0
Valais_20,93.0
PCR1water_PCR2water-noPNA_2,93.0
Lavaux_2023-08-24_must_Plot20,93.0
MV_Post-AF_Plot12_2023-10-11,93.0
Lavaux_2023-09-20_must_Plot19_RepE,92.0
SB_must_4deg_1wk_2,92.0
DO NOT USE (DUPLICATE),92.0
Lavaux_2021-09-30_must_Plot15_Row7/Vine39_ID129c,92.0
Lavaux_2023-09-20_must_Plot9_RepD,91.0
Lavaux_2021-08-31_must_Plot18,91.0
empty,91.0
Lavaux_2022-08-10_bark_Plot17,91.0
Lavaux_2021-08-31_leaf_Plot5_washed,89.0
22DL02M_5661_wine,89.0
Lavaux_2023-08-24_bark_Plot15,88.0
Valais_95,88.0
DNA12_NegCtrl,88.0
Lavaux_2021-09-30_must_Plot17_Row3/Vine15_ID146,88.0
Lavaux_2023-09-20_must_Plot19_RepA,88.0
SB_must_4deg_24h_1,88.0
P10_PCR-_PCR1_20240918,88.0
MV_Post-AF_Plot12_Rep2_2021-10-16,88.0
Lavaux_2021-09-30_must_Plot5_Row6/Vine30_ID37b,87.0
empty,87.0
Lavaux_2021-09-30_must_Plot14_Row13/Vine10_ID114,86.0
21DL06M_54_lees,86.0
SB_water_berry_sonication_3,86.0
MV_Must_Plot14_2022-09-13,86.0
Lavaux_2021-09-30_must_Plot11_Row9/Vine40_ID75,85.0
Lavaux_2021-09-30_must_Plot12_Row6/Vine31_ID89,84.0
Lavaux_2021-09-30_must_Plot15_Row7/Vine20_ID128a,83.0
PCR1water_PCR2PNA_2,83.0
empty,82.0
MV_Post-MLF_Plot19_2022-01-24,82.0
Lavaux_2021-08-31_soil_Plot13,82.0
MV_Post-AF_Plot13_Rep1_2021-10-16,81.0
DO NOT USE (DUPLICATE),81.0
MV_Post-AF_Plot18_Rep1_2021-10-16,81.0
Lavaux_2021-09-30_must_Plot17_Row17/Vine20_ID179,80.0
DO NOT USE (DUPLICATE),80.0
21DL05S_2751_lees,78.0
Valais_18,78.0
Lavaux_2021-09-30_must_Plot4_Row15/Vine20_ID15,78.0
Lavaux_2023-08-24_leaf_Plot17_washed,77.0
DO NOT USE (DUPLICATE),77.0
visc_blank_1,77.0
,77.0
DNA24_negCtrl_2,76.0
P09_PCR-_PCR1_20240918,76.0
,76.0
MV_Post-AF_Plot14_Rep1_2021-10-16,76.0
MV_Post-AF_Plot9_Rep3_2021-10-16,75.0
SB_must_RT_24h_1,74.0
Lavaux_2023-08-24_leaf_Plot20_washed,74.0
Lavaux_2021-09-30_must_Plot17_Row5/Vine45_ID156,74.0
Lavaux_2023-09-20_must_Plot9_RepB,74.0
Lavaux_2022-09-09_must_Plot13_RepA,73.0
Grenchen_2023-08-23_2A_grapes,73.0
Grenchen_2022-07-02_1B_grapes,73.0
Lavaux_2021-09-30_must_Plot18_Row2/Vine7_ID185,73.0
Lavaux_2022-08-10_must_Plot20,73.0
do not use,72.0
Grenchen_2023-10-10_1B_grapes,72.0
Grenchen_2023-10-10_1C_grapes,71.0
Lavaux_2023-09-20_must_Plot17_RepE,71.0
Valais_61,71.0
visc_blank_3,71.0
Lavaux_2022-09-09_must_Plot13_RepC,71.0
MV_Post-AF_Plot4_Rep2_2021-10-16,70.0
Lavaux_2021-09-30_must_Plot4_Row8/Vine10_ID4,70.0
SB_swab(cotton)_4deg_24h_1,70.0
must_4deg_2,70.0
DO NOT USE (DUPLICATE),70.0
Lavaux_2021-09-30_must_Plot15_Row5/Vine20_ID124,70.0
Lavaux_2021-09-30_must_Plot5_Row5/Vine41_ID34,69.0
Lavaux_2021-09-30_must_Plot5_Row5/Vine20_ID33,69.0
DO NOT USE (DUPLICATE),69.0
22DL05S_4763_wine,69.0
,69.0
DO NOT USE (DUPLICATE),69.0
Lavaux_2023-09-20_must_Plot4_RepB,69.0
Lavaux_2021-09-30_must_Plot20_Row16/Vine20_ID219,68.0
Lavaux_2021-08-31_must_Plot4,68.0
Lavaux_2023-09-20_must_Plot19_RepC,68.0
,67.0
Lavaux_2021-09-30_must_Plot11_Row2/Vine10_ID56,67.0
Lavaux_2022-08-10_bark_Plot13,67.0
Grenchen_2023-08-23_2B_grapes,66.0
visc_blank_2,66.0
MV_Post-AF_Plot13_Rep3_2021-10-16,66.0
DO NOT USE (DUPLICATE),66.0
DO NOT USE (DUPLICATE),66.0
Valais_59,66.0
Lavaux_2021-09-30_must_Plot5_Row6/Vine30_ID37,66.0
,66.0
Lavaux_2021-09-30_must_Plot14_Row8/Vine4_ID109,66.0
Lavaux_2023-09-20_must_Plot4_RepA,64.0
Valais_65,64.0
DO NOT USE (DUPLICATE),64.0
empty,64.0
SB_PBS_berry_wash_3,62.0
Lavaux_2021-09-30_must_Plot9_Row10/Vine31_ID53,62.0
Lavaux_2021-09-30_must_Plot14_Row14/Vine4_ID115,61.0
Lavaux_2021-09-30_must_Plot20_Row12/Vine11_ID214,60.0
MV_Post-AF_Plot4_Rep3_2021-10-16,60.0
Lavaux_2021-09-30_must_Plot15_Row14/Vine10_ID141,59.0
Lavaux_2021-08-31_must_Plot14,59.0
Lavaux_2021-09-30_must_Plot12_Row7/Vine20_ID91,58.0
21DL09_1895_wine,58.0
Valais_74,58.0
empty,57.0
cotton_blank2,57.0
,56.0
DO NOT USE (DUPLICATE),55.0
MV_Post-AF_Plot14_Rep2_2021-10-16,55.0
SB_NaCl_sol_berry_wash_1,55.0
MV_Post-AF_Plot15_Rep1_2021-10-16,55.0
Leytron_Agroscope2_30-08-2023_berries,54.0
Lavaux_2021-09-30_must_Plot9_Row2/Vine10_ID38,54.0
Lavaux_2023-08-24_leaf_Plot14_washed,53.0
Lavaux_2022-09-09_must_Plot9_RepE,53.0
Valais_97,53.0
SB_water_berry_sonication_2,53.0
DO NOT USE (DUPLICATE),53.0
21DL08M_1883_wine,52.0
MV_Post-AF_Plot5_2023-10-11,52.0
Lavaux_2021-08-31_must_Plot19,52.0
Lavaux_2021-09-30_must_Plot4_Row21/Vine20_ID24,52.0
Lavaux_2022-08-10_leaf_Plot17_washed,50.0
cotton_blank1,50.0
MV_Must_Plot4_2023-09-23,50.0
DO NOT USE (DUPLICATE),50.0
Lavaux_2022-03-08_soil_Plot20,50.0
DNA24_posCtrl_1,50.0
SB_must_min80_1month_1,49.0
Lavaux_2021-09-30_must_Plot14_Row5/Vine8_ID105,49.0
SB_NaCl_sol_berry_wash_2,49.0
MV_Post-AF_Plot13_Rep2_2021-10-16,49.0
DO NOT USE (DUPLICATE),49.0
Lavaux_2021-09-30_must_Plot11_Row6/Vine40_ID67,48.0
MV_Must_Plot17_2022-09-13,48.0
Lavaux_2022-08-10_leaf_Plot11_washed,48.0
21DL02S_51_lees,48.0
Lavaux_2021-08-31_leaf_Plot12_washed,47.0
,47.0
Lavaux_2022-09-09_must_Plot15_RepB,47.0
Valais_79,46.0
Lavaux_2021-09-30_must_Plot15_Row12/Vine30_ID138,46.0
Lavaux_2021-08-31_leaf_Plot11,46.0
SB_must_4deg_72h_2,46.0
,46.0
Grenchen_2023-08-23_1C_grapes,45.0
DO NOT USE (DUPLICATE),45.0
Lavaux_2022-09-09_must_Plot19_RepB,44.0
21DL07S_3810_wine,43.0
Lavaux_2021-09-30_must_Plot4_Row11/Vine20_ID9,43.0
Valais_72,43.0
22DL03S_5660_wine,42.0
22DL03S_4618_lees,42.0
MV_Must_Plot5_2023-09-23,42.0
Lavaux_2021-09-30_must_Plot17_Row16/Vine30_ID178,42.0
Lavaux_2022-09-09_must_Plot13_RepD,42.0
Lavaux_2022-09-09_must_Plot4_RepA,40.0
Lavaux_2021-09-30_must_Plot17_Row7/Vine21_ID159,40.0
Lavaux_2021-09-30_must_Plot4_Row20/Vine30_ID23,39.0
Lavaux_2021-09-30_must_Plot14_Row15/Vine9_ID116,39.0
Lavaux_2021-08-31_leaf_Plot13_washed,39.0
Valais_5,39.0
DNA24_negCtrl_4,39.0
Lavaux_2023-09-20_must_Plot14_RepA,38.0
Lavaux_2021-09-30_must_Plot5_Row2/Vine50_ID27,38.0
SB_must_min20_24h_3,38.0
Lavaux_2021-09-30_must_Plot17_Row6/Vine30_ID158b,38.0
Lavaux_2023-09-20_must_Plot5_RepD,38.0
DO NOT USE (DUPLICATE),38.0
Grenchen_2023-08-23_1A_grapes,37.0
MV_Post-AF_Plot19_Rep1_2021-10-16,37.0
Lavaux_2021-09-30_must_Plot17_Row3/Vine10_ID145,37.0
Lavaux_2021-09-30_must_Plot17_Row2/Vine5_ID144,37.0
Lavaux_2021-08-31_leaf_Plot4,37.0
Lavaux_2022-09-09_must_Plot12_RepE,37.0
do not use,36.0
22DL01S_5665_wine,36.0
22DL05S_7101_wine,35.0
SB_NaCl_sol_berry_sonication_2,35.0
Lavaux_2021-09-30_must_Plot15_Row2/Vine11_ID120,35.0
SB_must_4deg_72h_3,35.0
22DL02M_4630_wine,34.0
Lavaux_2021-09-30_must_Plot9_Row11/Vine22_ID54,34.0
Lavaux_2021-09-30_must_Plot4_Row12/Vine30_ID11,34.0
MV_Post-AF_Plot15_Rep2_2021-10-16,33.0
MV_Post-MLF_Plot20_2023-12-11,33.0
MV_Post-AF_Plot9_Rep1_2021-10-16,33.0
Lavaux_2022-09-09_must_Plot17_RepA,33.0
Lavaux_2021-09-30_must_Plot5_Row2/Vine10_ID25,32.0
MV_Post-AF_Plot19_Rep2_2021-10-16,32.0
SB_must_min80_1wk_2,32.0
MV_Post-AF_Plot17_Rep1_2021-10-16,32.0
Valais_63,31.0
MV_Post-AF_Plot5_Rep2_2021-10-16,31.0
Valais_73,31.0
Grenchen_2023-08-23_2C_grapes,31.0
DNA17_NegCtrl,31.0
Lavaux_2023-08-24_must_Plot5,30.0
SB_must_4deg_1wk_3,30.0
Valais_53,30.0
Lavaux_2023-09-20_must_Plot5_RepA,30.0
cotton_blank3,30.0
DO NOT USE (DUPLICATE),30.0
Lavaux_2021-09-30_must_Plot17_Row6/Vine30_ID158a,29.0
Valais_38,29.0
Valais_85,29.0
MV_Post-AF_Plot14_Rep3_2021-10-16,29.0
Lavaux_2023-09-20_must_Plot14_RepD,28.0
Lavaux_2021-09-30_must_Plot14_Row11/Vine8_ID112,28.0
Lavaux_2021-09-30_must_Plot9_Row3/Vine20_ID39,28.0
22DL04M_4761_lees,28.0
Lavaux_2022-09-09_must_Plot20_RepB,28.0
Lavaux_2022-09-09_must_Plot4_RepC,27.0
Lavaux_2021-09-30_must_Plot14_Row4/Vine4_ID104,27.0
Lavaux_2021-09-30_must_Plot12_Row5/Vine40_ID86,27.0
SB_gylcerol_berry_sonication_1,27.0
empty,26.0
Lavaux_2023-09-20_must_Plot15_RepD,26.0
21DL07M_2198_wine,26.0
Lavaux_2023-09-20_must_Plot13_RepE,26.0
DO NOT USE (DUPLICATE),26.0
Lavaux_2021-08-31_leaf_Plot12_1,25.0
Lavaux_2023-09-20_must_Plot9_RepC,25.0
Lavaux_2022-09-09_must_Plot15_RepA,25.0
21DL06M_BL25_wine,25.0
MV_Post-AF_Plot17_Rep3_2021-10-16,24.0
Lavaux_2021-09-30_must_Plot11_Row7/Vine30_ID69,24.0
22DL03S_4618_wine,24.0
Valais_68,24.0
Lavaux_2021-08-31_must_Plot20,24.0
Lavaux_2023-08-24_must_Plot13,23.0
do not use,23.0
SB_gylcerol_berry_wash_2,23.0
22DL05M_89_lees,23.0
Lavaux_2021-09-30_must_Plot5_Row4/Vine10_ID30,23.0
Lavaux_2022-08-10_leaf_Plot9_washed,23.0
Lavaux_2021-09-30_must_Plot4_Row19/Vine20_ID21,23.0
MV_Post-AF_Plot4_2023-10-11,23.0
SB_must_min80_1wk_1,23.0
Lavaux_2021-09-30_must_Plot15_Row6/Vine30_ID127,22.0
Lavaux_2021-08-31_soil_Plot5,22.0
MV_Post-AF_Plot11_Rep2_2021-10-16,22.0
empty,22.0
empty,22.0
Lavaux_2022-09-09_must_Plot14_RepE,22.0
empty,22.0
Lavaux_2021-09-30_must_Plot11_Row5/Vine41_ID65,21.0
Lavaux_2022-09-09_must_Plot20_RepA,21.0
MV_Post-AF_Plot20_Rep1_2021-10-16,21.0
empty,21.0
Lavaux_2021-09-30_must_Plot4_Row16/Vine30_ID17,21.0
Leytron_Agroscope1_30-08-2023_berries,20.0
SB_NaCl_sol_berry_wash_3,20.0
Lavaux_2023-08-24_leaf_Plot19_washed,20.0
SB_water_berry_wash_3,20.0
Lavaux_2021-09-30_must_Plot20_Row14/Vine10_ID216,20.0
MV_Post-AF_Plot20_Rep2_2021-10-16,19.0
Lavaux_2022-09-09_must_Plot4_RepD,19.0
21DL06S_1094_lees,19.0
Valais_58,19.0
Lavaux_2022-08-10_must_Plot17,18.0
Lavaux_2023-08-24_leaf_Plot14,18.0
Lavaux_2023-09-20_must_Plot17_RepD,18.0
Lavaux_2021-09-30_must_Plot9_Row5/Vine40_ID43,18.0
SB_swab(cotton)_freeze_immediately_3,18.0
Lavaux_2021-09-30_must_Plot11_Row8/Vine30_ID72,18.0
Valais_70,18.0
Lavaux_2021-09-30_must_Plot15_Row7/Vine39_ID129a,17.0
Lavaux_2021-08-31_bark_Plot17,17.0
Valais_92,17.0
Lavaux_2021-09-30_must_Plot9_Row5/Vine20_ID42,17.0
DO NOT USE (DUPLICATE),17.0
Lavaux_2021-08-31_must_Plot9,17.0
Lavaux_2022-08-10_leaf_Plot12_washed,16.0
empty,16.0
Lavaux_2022-09-09_must_Plot4_RepB,16.0
21DL07S_2199_wine,16.0
Lavaux_2022-09-09_must_Plot9_RepB,16.0
Lavaux_2021-09-30_must_Plot9_Row8/Vine10_ID48,16.0
Valais_52,16.0
Lavaux_2022-08-10_must_Plot4,16.0
22DL05M_5654_wine,16.0
Lavaux_2022-09-09_must_Plot17_RepE,16.0
Lavaux_2022-09-09_must_Plot13_RepE,16.0
Lavaux_2023-09-20_must_Plot14_RepB,15.0
Lavaux_2023-08-24_leaf_Plot4_washed,15.0
21DL09_1893_lees,15.0
Lavaux_2022-08-10_leaf_Plot5_washed,15.0
Valais_96,15.0
MV_Post-AF_Plot17_Rep2_2021-10-16,15.0
Lavaux_2023-08-24_must_Plot19,15.0
Lavaux_2023-08-24_leaf_Plot15_washed,14.0
Lavaux_2022-08-10_must_Plot14,14.0
Lavaux_2021-09-30_must_Plot9_Row6/Vine10_ID44,14.0
Lavaux_2021-09-30_must_Plot17_Row6/Vine10_ID157,14.0
Lavaux_2021-08-31_must_Plot12,14.0
Lavaux_2023-08-24_leaf_Plot9_washed,14.0
Lavaux_2022-08-10_leaf_Plot19_washed,14.0
Lavaux_2023-09-20_must_Plot5_RepC,14.0
Lavaux_2023-08-24_must_Plot9,14.0
SB_must_min20_1wk_1,13.0
Grenchen_2022-07-02_2B_grapes,13.0
Valais_31,13.0
Lavaux_2021-09-30_must_Plot15_Row14/Vine31_ID142,13.0
Lavaux_2022-09-09_must_Plot20_RepC,13.0
Lavaux_2023-09-20_must_Plot20_RepC,13.0
Lavaux_2021-09-30_must_Plot11_Row8/Vine11_ID71,13.0
DNA39_NegCtrl,13.0
Lavaux_2023-08-24_leaf_Plot9,12.0
Valais_81,12.0
Lavaux_2021-09-30_must_Plot18_Row8/Vine7_ID191,12.0
DO NOT USE (DUPLICATE),12.0
do not use,12.0
Lavaux_2021-08-31_leaf_Plot17_washed,12.0
,11.0
empty?,11.0
21DL05S_4235_wine,11.0
DNA24_negCtrl_5,11.0
Lavaux_2021-09-30_must_Plot14_Row9/Vine10_ID110,11.0
Lavaux_2021-09-30_must_Plot11_Row8/Vine50_ID73,11.0
MV_Post-AF_Plot15_Rep3_2021-10-16,11.0
DO NOT USE (DUPLICATE),11.0
Lavaux_2023-09-20_must_Plot14_RepE,11.0
Lavaux_2021-09-30_must_Plot15_Row9/Vine20_ID132,11.0
,11.0
Lavaux_2022-09-09_must_Plot15_RepE,10.0
,10.0
SB_must_min20_1wk_3,10.0
SB_must_freeze_immediately_3,10.0
Lavaux_2021-09-30_must_Plot15_Row7/Vine20_ID128b,10.0
Lavaux_2023-09-20_must_Plot4_RepC,10.0
DNA28_NegCtrl,10.0
MV_Post-MLF_Plot18_2022-01-24,10.0
SB_must_min80_1wk_3,10.0
Lavaux_2021-09-30_must_Plot17_Row5/Vine10_ID152,10.0
Lavaux_2021-09-30_must_Plot9_Row11/Vine40_ID55,9.0
do not use,9.0
Lavaux_2022-08-10_leaf_Plot13_washed,9.0
Lavaux_2023-08-24_leaf_Plot13,9.0
19DMB_C13_wine,9.0
22DL05M_8075_wine,9.0
Lavaux_2021-09-30_must_Plot5_Row3/Vine20_ID28,9.0
Lavaux_2021-09-30_must_Plot20_Row6/Vine10_ID205,9.0
SB_gylcerol_berry_wash_3,9.0
Lavaux_2023-08-24_leaf_Plot5,9.0
,8.0
Valais_60,8.0
do not use,8.0
21DL03M_4185_wine,8.0
Lavaux_2022-09-09_must_Plot17_RepC,8.0
P08_NegCtrl,8.0
SB_swab(cotton)_4deg_24h_3,8.0
,8.0
Lavaux_2021-09-30_must_Plot14_Row12/Vine4_ID113,8.0
do not use,8.0
SB_must_min20_24h_2,8.0
Lavaux_2022-09-09_must_Plot9_RepC,8.0
Lavaux_2021-09-30_must_Plot5_Row6/Vine12_ID35,8.0
Lavaux_2022-09-09_must_Plot5_RepA,8.0
Lavaux_2021-09-30_must_Plot17_Row11/Vine40_ID168,8.0
Lavaux_2021-09-30_must_Plot4_Row6/Vine30_ID2,7.0
Lavaux_2021-08-31_leaf_Plot13,7.0
21DL03M_2194_wine,7.0
Lavaux_2021-09-30_must_Plot9_Row10/Vine10_ID52,7.0
Empty,7.0
Lavaux_2021-09-30_must_Plot13_Row6/Vine20_ID102,7.0
Lavaux_2021-08-31_leaf_Plot14_washed,7.0
Lavaux_2021-09-30_must_Plot4_Row10/Vine30_ID8,7.0
Lavaux_2022-09-09_must_Plot14_RepD,7.0
empty,7.0
21DL06M_54_wine,7.0
Lavaux_2021-09-30_must_Plot17_Row4/Vine35_ID151,7.0
MV_Post-MLF_Plot15_2023-12-11,7.0
Lavaux_2021-09-30_must_Plot17_Row9/Vine40_ID164,7.0
Grenchen_2022-07-02_1C_grapes,6.0
Lavaux_2022-09-09_must_Plot9_RepD,6.0
21DL01S_2654_wine,6.0
Grenchen_2023-10-10_1A_grapes,6.0
21DL06M_9060_wine,6.0
Lavaux_2022-09-09_must_Plot20_RepD,6.0
Lavaux_2021-09-30_must_Plot17_Row18/Vine40_ID184,6.0
Lavaux_2022-09-09_must_Plot4_RepE,6.0
21DL06S_1080_wine,6.0
Lavaux_2021-08-31_leaf_Plot19,6.0
Lavaux_2023-08-24_bark_Plot4,6.0
DO NOT USE (DUPLICATE),6.0
SB_must_freeze_immediately_1,6.0
Lavaux_2021-08-31_leaf_Plot18_washed,5.0
Lavaux_2021-09-30_must_Plot5_Row6/Vine20_ID36,5.0
21DL02S_1090_wine,5.0
DO NOT USE (DUPLICATE),5.0
Lavaux_2023-09-20_must_Plot14_RepC,5.0
Lavaux_2021-09-30_must_Plot13_Row5/Vine31_ID101,5.0
Leuk_1_30-08-2023_berries,5.0
21DL09_1897_wine,5.0
21DL01S_5295_wine,5.0
Lavaux_2021-09-30_must_Plot19_Row2/Vine5_ID195,5.0
Valais_83,5.0
Lavaux_2022-08-10_leaf_Plot4_washed,5.0
Lavaux_2022-09-09_must_Plot14_RepB,5.0
Lavaux_2021-09-30_must_Plot12_Row4/Vine10_ID82,4.0
MV_Post-AF_Plot13_2022-09-30,4.0
Lavaux_2023-09-20_must_Plot17_RepB,4.0
Valais_54,4.0
MV_Must_Plot17_2023-09-23,4.0
Lavaux_2021-09-30_must_Plot9_Row7/Vine40_ID47,4.0
Lavaux_2023-08-24_leaf_Plot4,4.0
Empty,4.0
SB_must_min80_1month_3,4.0
Lavaux_2021-09-30_must_Plot19_Row4/Vine5_ID197,4.0
21DL07M_BL31_wine,4.0
Lavaux_2022-09-09_must_Plot14_RepC,4.0
DNA49_NegCtrl,4.0
SB_must_min20_1wk_2,4.0
SB_must_min80_1month_2,4.0
MV_Post-MLF_Plot15_2022-01-24,4.0
Valais_91,3.0
Lavaux_2023-08-24_must_Plot15,3.0
Lavaux_2023-08-24_must_Plot17,3.0
do not use,3.0
SB_swab(cotton)_4deg_24h_2,3.0
Lavaux_2021-09-30_must_Plot15_Row3/Vine20_ID121a,3.0
Lavaux_2023-08-24_bark_Plot19,3.0
SB_must_min20_24h_1,3.0
Lavaux_2021-09-30_must_Plot5_Row4/Vine50_ID32,3.0
Lavaux_2022-09-09_must_Plot12_RepA,3.0
SB_must_freeze_immediately_2,3.0
Lavaux_2022-09-09_must_Plot17_RepB,3.0
Lavaux_2022-09-09_must_Plot12_RepB,3.0
DO NOT USE (DUPLICATE),3.0
Grenchen_2023-08-23_1B_grapes,3.0
DNA14_NegCtrl_2,3.0
do not use,3.0
Lavaux_2021-09-30_must_Plot4_Row18/Vine30_ID20,3.0
Lavaux_2021-09-30_must_Plot9_Row6/Vine30_ID45,3.0
Lavaux_2021-09-30_must_Plot15_Row8/Vine29_ID131a,3.0
Lavaux_2021-08-31_leaf_Plot15_washed,2.0
Lavaux_2023-09-20_must_Plot17_RepC,2.0
Lavaux_2021-08-31_leaf_Plot4_washed,2.0
Mart_6_30-08-2023_berries,2.0
SB_must_min20_1month_1,2.0
Lavaux_2021-08-31_leaf_Plot14,2.0
22DL01S_8054_wine,2.0
Lavaux_2021-09-30_must_Plot11_Row3/Vine40_ID60,2.0
Lavaux_2021-09-30_must_Plot17_Row15/Vine40_ID176,2.0
Lavaux_2021-09-30_must_Plot17_Row4/Vine5_ID148,2.0
Lavaux_2021-09-30_must_Plot14_Row6/Vine4_ID106,2.0
Lavaux_2023-08-24_must_Plot14,2.0
Lavaux_2022-08-10_must_Plot19,2.0
21DL03M_2194_lees,2.0
21DL04M_1066_lees,2.0
Lavaux_2022-09-09_must_Plot20_RepE,2.0
21DL08M_1885_wine,2.0
21DL07S_BL30_lees,2.0
Lavaux_2021-09-30_must_Plot4_Row20/Vine10_ID22,2.0
MV_Post-MLF_Plot12_2022-01-24,2.0
MV_Post-AF_Plot18_Rep3_2021-10-16,2.0
21DL06S_1081_wine,2.0
Lavaux_2021-08-31_leaf_Plot18,2.0
Lavaux_2022-09-09_must_Plot14_RepA,2.0
21DL02S_51_wine,2.0
21DL02S_6535_wine,2.0
DNA40_NegCtrl,2.0
Valais_76,2.0
Lavaux_2021-09-30_must_Plot4_Row14/Vine30_ID14,2.0
Grenchen_2022-07-02_1A_grapes,2.0
Lavaux_2021-08-31_leaf_Plot11_washed,2.0
Lavaux_2021-09-30_must_Plot20_Row4/Vine10_ID202,2.0
Valais_86,2.0
Lavaux_2021-09-30_must_Plot12_Row3/Vine60_ID81,1.0
Lavaux_2021-09-30_must_Plot14_Row18/Vine4_ID119,1.0
MV_Post-AF_Plot12_Rep1_2021-10-16,1.0
21DL03M_1073_wine,1.0
21DL04M_52_wine,1.0
cotton_tips_1,1.0
DNA11_NegCtrl_2,1.0
Lavaux_2021-09-30_must_Plot9_Row7/Vine20_ID46,1.0
SB_swab(cotton)_freeze_immediately_2,1.0
DO NOT USE (DUPLICATE),1.0
MV_Post-AF_Plot5_Rep3_2021-10-16,1.0
MV_Post-MLF_Plot9_2022-01-24,1.0
Lavaux_2021-09-30_must_Plot11_Row5/Vine19_ID64,1.0
Lavaux_2022-09-09_must_Plot5_RepB,1.0
Lavaux_2022-09-09_must_Plot19_RepA,1.0
Lavaux_2023-08-24_must_Plot12,1.0
MV_Post-AF_Plot9_Rep2_2021-10-16,1.0
Lavaux_2021-09-30_must_Plot11_Row7/Vine50_ID70,1.0
DNA41_negCtrl_3,1.0
SB_gylcerol_berry_sonication_3,1.0
Lavaux_2021-09-30_must_Plot4_Row18/Vine10_ID19,1.0
do not use,1.0
do not use,1.0
Valais_71,1.0
DNA11_NegCtrl_1,0.0
Lavaux_2021-09-30_must_Plot5_Row3/Vine40_ID29,0.0
Lavaux_2021-09-30_must_Plot4_Row6/Vine10_ID1,0.0
Lavaux_2021-09-30_must_Plot5_Row4/Vine31_ID31,0.0
Lavaux_2022-08-10_leaf_Plot20_washed,0.0
Lavaux_2021-09-30_must_Plot20_Row6/Vine30_ID206,0.0
Valais_57,0.0
SB_must_min20_1month_2,0.0
SB_swab(cotton)_freeze_immediately_1,0.0
DO NOT USE (DUPLICATE),0.0
Lavaux_2021-09-30_must_Plot17_Row18/Vine30_ID183,0.0
MV_Must_Plot9_2023-09-23,0.0
Lavaux_2021-09-30_must_Plot4_Row17/Vine20_ID18,0.0
Lavaux_2021-09-30_must_Plot11_Row2/Vine51_ID58,0.0
Lavaux_2021-09-30_must_Plot4_Row7/Vine20_ID3,0.0
Lavaux_2022-09-09_must_Plot17_RepD,0.0
Lavaux_2022-08-10_must_Plot5,0.0
21DL06S_1094_wine,0.0
Lavaux_2023-09-20_must_Plot5_RepB,0.0
Lavaux_2023-08-24_must_Plot4,0.0
DNA14_NegCtrl_1,0.0
Lavaux_2023-08-24_leaf_Plot15,0.0
Lavaux_2023-08-24_leaf_Plot12,0.0
Empty,0.0
Lavaux_2023-08-24_leaf_Plot17,0.0
Lavaux_2023-08-24_leaf_Plot19,0.0
DO NOT USE (DUPLICATE) ,0.0
21DL08M_1884_wine,0.0
21DL09_1893_wine,0.0
DO NOT USE (DUPLICATE),0.0
SB_NaCl_sol_berry_sonication_1,0.0
cotton_tips_2,0.0
cotton_tips_3,0.0
SB_water_berry_wash_2,0.0
SB_PBS_berry_wash_1,0.0
SB_must_4deg_1wk_1,0.0
Lavaux_2022-08-10_leaf_Plot15_washed,0.0
Lavaux_2022-08-10_leaf_Plot14_washed,0.0
22DL05M_89_wine,0.0
19DMB_D2_wine,0.0
21DL04M_2752_wine,0.0
empty,0.0
Lavaux_2023-08-24_leaf_Plot20,0.0
Lavaux_2021-09-30_must_Plot4_Row13/Vine20_ID12,0.0
Lavaux_2021-09-30_must_Plot11_Row4/Vine10_ID61,0.0
21DL05S_2206_wine,0.0
21DL05S_2751_wine,0.0
Lavaux_2023-09-20_must_Plot12_RepC,0.0
Lavaux_2023-08-24_leaf_Plot5_washed,0.0
Lavaux_2021-09-30_must_Plot20_Row13/Vine20_ID215,0.0
Lavaux_2021-09-30_must_Plot13_Row5/Vine10_ID100,0.0
