	364528_164-LP3-16S-0740	364528_172-LP3-16S-0748	364528_180-LP3-16S-0756	364528_192-LP3-16S-0768	364528_373-LP3-16S-0949	364528_375-LP3-16S-0951
364528_164-LP3-16S-0740	0.0	0.8903414634146342	0.503219512195122	0.8794796747967479	0.3902439024390244	0.6631219512195122
364528_172-LP3-16S-0748	0.8903414634146342	0.0	0.8947967479674797	0.10679674796747968	0.8835447154471545	0.6799674796747968
364528_180-LP3-16S-0756	0.503219512195122	0.8947967479674797	0.0	0.8654959349593496	0.5525528455284553	0.6420487804878049
364528_192-LP3-16S-0768	0.8794796747967479	0.10679674796747968	0.8654959349593496	0.0	0.8831869918699187	0.6340162601626016
364528_373-LP3-16S-0949	0.3902439024390244	0.8835447154471545	0.5525528455284553	0.8831869918699187	0.0	0.5610406504065041
364528_375-LP3-16S-0951	0.6631219512195122	0.6799674796747968	0.6420487804878049	0.6340162601626016	0.5610406504065041	0.0
